id_pedido,fecha,producto,sucursal,cantidad,precio_unitario,email_cliente
1807,2025-06-07,Preferido Pan Rallado,Oeste,32.0,3656,cliente_807@gmail.com
1809,2025-06-10,Granja del Sol Milanesas,Norte,16.0,2566,cliente_809@gmail.com
1810,2025-10-05,Matarazzo Spaghetti,Norte,37.0,3297,cliente_810@gmail.com
1811,2025-10-30,Granja del Sol Milanesas,Sur,28.0,3153,cliente_811@gmail.com
1813,2025-08-30,Exquisita Bizcochuelo,CABA,35.0,3603,cliente_813@gmail.com
1814,2025-04-14,Granja del Sol Milanesas,Norte,19.0,3999,cliente_814@gmail.com
1815,2025-10-08,Exquisita Bizcochuelo,CABA,31.0,3116,cliente_815@gmail.com
1816,2025-03-15,Preferido Pan Rallado,Oeste,40.0,2801,cliente_816@gmail.com
1817,2025-07-11,Gallo Oro,Oeste,49.0,3321,cliente_817@gmail.com
1818,2025-01-03,Gallo Oro,Norte,41.0,880,cliente_818@gmail.com
1819,2025-06-19,Granja del Sol Milanesas,CABA,7.0,3131,cliente_819@gmail.com
1820,2025-04-12,Preferido Pan Rallado,Oeste,18.0,2194,cliente_820@gmail.com
1821,2025-12-30,Granja del Sol Milanesas,Norte,33.0,2482,cliente_821@gmail.com
1822,2025-03-25,Matarazzo Spaghetti,CABA,3.0,3802,cliente_822@gmail.com
1824,2025-11-04,Preferido Pan Rallado,Norte,33.0,3923,cliente_824@gmail.com
1825,2025-02-06,Gallo Oro,Oeste,26.0,2051,cliente_825@gmail.com
1826,2025-11-28,Lucchetti Municiones,Sur,49.0,3495,cliente_826@gmail.com
1827,2025-06-17,Gallo Oro,Sur,8.0,2626,cliente_827@gmail.com
1828,2025-11-27,Preferido Pan Rallado,Sur,3.0,4362,cliente_828@gmail.com
1829,2025-02-06,Matarazzo Spaghetti,Norte,50.0,773,cliente_829@gmail.com
1830,2025-04-01,Matarazzo Spaghetti,CABA,34.0,3951,cliente_830@gmail.com
1831,2025-04-25,Preferido Pan Rallado,Sur,13.0,1195,cliente_831@gmail.com
1832,2025-12-03,Gallo Oro,CABA,47.0,4220,Sin correo
1833,2025-07-04,Gallo Oro,CABA,49.0,3126,cliente_833@gmail.com
1834,2025-10-13,Matarazzo Spaghetti,CABA,15.0,2058,cliente_834@gmail.com
1835,2025-10-25,Gallo Oro,Norte,44.0,1809,Sin correo
1836,2025-11-29,Preferido Pan Rallado,Sur,3.0,3921,cliente_836@gmail.com
1837,2025-12-20,Lucchetti Municiones,CABA,45.0,4481,cliente_837@gmail.com
1838,2025-03-05,Preferido Pan Rallado,CABA,27.0,4383,cliente_838@gmail.com
1839,2025-07-06,Gallo Oro,CABA,42.0,2761,cliente_839@gmail.com
1840,2025-11-06,Matarazzo Spaghetti,Norte,31.0,2470,cliente_840@gmail.com
1841,2025-10-13,Granja del Sol Milanesas,Sur,13.0,3446,cliente_841@gmail.com
1842,2025-07-21,Gallo Oro,Oeste,28.0,4189,cliente_842@gmail.com
1843,2025-05-01,Gallo Oro,Norte,36.0,3975,Sin correo
1844,2025-05-08,Gallo Oro,Norte,10.0,1918,cliente_844@gmail.com
1846,2025-08-13,Granja del Sol Milanesas,CABA,35.0,3589,cliente_846@gmail.com
1847,2025-10-12,Gallo Oro,Sur,31.0,550,cliente_847@gmail.com
1848,2025-08-23,Matarazzo Spaghetti,Norte,9.0,3880,cliente_848@gmail.com
1849,2025-03-22,Preferido Pan Rallado,CABA,36.0,3270,cliente_849@gmail.com
1850,2025-12-29,Gallo Oro,Oeste,10.0,2355,cliente_850@gmail.com
1851,2025-07-04,Lucchetti Municiones,CABA,42.0,1872,cliente_851@gmail.com
1852,2025-01-05,Granja del Sol Milanesas,CABA,26.0,903,cliente_852@gmail.com
1853,2025-12-04,Gallo Oro,Norte,48.0,3772,cliente_853@gmail.com
1854,2025-07-12,Granja del Sol Milanesas,Sur,14.0,3108,Sin correo
1855,2025-01-03,Exquisita Bizcochuelo,CABA,12.0,2707,Sin correo
1856,2025-11-06,Matarazzo Spaghetti,Sur,40.0,1404,Sin correo
1857,2025-05-28,Exquisita Bizcochuelo,Oeste,11.0,3474,cliente_857@gmail.com
1858,2025-03-21,Gallo Oro,Oeste,30.0,4300,Sin correo
1860,2025-11-25,Granja del Sol Milanesas,Oeste,12.0,1955,cliente_860@gmail.com
1861,2025-10-17,Matarazzo Spaghetti,CABA,46.0,2434,cliente_861@gmail.com
1862,2025-09-30,Exquisita Bizcochuelo,Norte,20.0,1849,Sin correo
1863,2025-11-14,Lucchetti Municiones,Oeste,2.0,3157,cliente_863@gmail.com
1864,2025-12-26,Matarazzo Spaghetti,Norte,40.0,1918,cliente_864@gmail.com
1865,2025-12-21,Granja del Sol Milanesas,Sur,6.0,2455,cliente_865@gmail.com
1866,2025-12-09,Gallo Oro,CABA,15.0,3503,cliente_866@gmail.com
1867,2025-01-14,Exquisita Bizcochuelo,CABA,33.0,2922,Sin correo
1868,2025-11-19,Matarazzo Spaghetti,Norte,17.0,1898,Sin correo
1870,2025-04-20,Matarazzo Spaghetti,Norte,41.0,3926,cliente_870@gmail.com
1871,2025-05-25,Gallo Oro,Oeste,44.0,4096,cliente_871@gmail.com
1873,2025-04-23,Matarazzo Spaghetti,Oeste,35.0,1292,cliente_873@gmail.com
1874,2025-11-14,Matarazzo Spaghetti,Norte,12.0,2707,Sin correo
1875,2025-11-13,Matarazzo Spaghetti,Sur,8.0,1739,cliente_875@gmail.com
1876,2025-08-17,Matarazzo Spaghetti,Sur,22.0,2962,cliente_876@gmail.com
1877,2025-09-27,Granja del Sol Milanesas,Sur,42.0,589,cliente_877@gmail.com
1878,2025-10-28,Lucchetti Municiones,CABA,50.0,2021,cliente_878@gmail.com
1879,2025-05-09,Exquisita Bizcochuelo,Oeste,37.0,3327,cliente_879@gmail.com
1880,2025-03-04,Lucchetti Municiones,Sur,4.0,707,cliente_880@gmail.com
1881,2025-02-23,Granja del Sol Milanesas,Norte,31.0,1894,cliente_881@gmail.com
1882,2025-11-28,Gallo Oro,Sur,15.0,1423,cliente_882@gmail.com
1883,2025-12-07,Preferido Pan Rallado,Sur,1.0,771,Sin correo
1884,2025-12-06,Granja del Sol Milanesas,Oeste,10.0,4060,cliente_884@gmail.com
1885,2025-06-11,Preferido Pan Rallado,Norte,33.0,2983,cliente_885@gmail.com
1886,2025-08-30,Gallo Oro,CABA,36.0,3282,cliente_886@gmail.com
1887,2025-02-16,Preferido Pan Rallado,Sur,23.0,4100,cliente_887@gmail.com
1888,2025-08-29,Granja del Sol Milanesas,Sur,34.0,3279,cliente_888@gmail.com
1889,2025-09-26,Lucchetti Municiones,CABA,23.0,3958,cliente_889@gmail.com
1890,2025-08-07,Matarazzo Spaghetti,CABA,43.0,2346,cliente_890@gmail.com
1891,2025-05-07,Gallo Oro,Norte,42.0,2780,cliente_891@gmail.com
1892,2025-08-08,Gallo Oro,Oeste,2.0,2019,cliente_892@gmail.com
1893,2025-07-04,Granja del Sol Milanesas,Oeste,4.0,1358,cliente_893@gmail.com
1894,2025-04-03,Granja del Sol Milanesas,Sur,17.0,2075,cliente_894@gmail.com
1895,2025-05-20,Exquisita Bizcochuelo,Oeste,9.0,3293,cliente_895@gmail.com
1896,2025-09-01,Granja del Sol Milanesas,Oeste,48.0,3627,cliente_896@gmail.com
1897,2025-12-10,Granja del Sol Milanesas,Norte,42.0,2474,cliente_897@gmail.com
1899,2025-04-16,Exquisita Bizcochuelo,CABA,3.0,3053,cliente_899@gmail.com
1901,2025-11-23,Granja del Sol Milanesas,CABA,10.0,1678,cliente_901@gmail.com
1902,2025-05-11,Gallo Oro,Norte,50.0,3718,Sin correo
1903,2025-07-29,Gallo Oro,CABA,49.0,1671,cliente_903@gmail.com
1904,2025-07-11,Granja del Sol Milanesas,Oeste,17.0,3029,cliente_904@gmail.com
1905,2025-06-25,Gallo Oro,Oeste,8.0,3745,cliente_905@gmail.com
1906,2025-05-29,Gallo Oro,CABA,44.0,751,cliente_906@gmail.com
1907,2025-07-09,Matarazzo Spaghetti,Norte,46.0,4339,cliente_907@gmail.com
1908,2025-01-18,Lucchetti Municiones,Sur,37.0,2791,cliente_908@gmail.com
1909,2025-04-23,Matarazzo Spaghetti,CABA,48.0,3113,Sin correo
1910,2025-07-17,Granja del Sol Milanesas,CABA,14.0,2118,cliente_910@gmail.com
1912,2025-04-25,Granja del Sol Milanesas,Oeste,7.0,1006,cliente_912@gmail.com
1913,2025-11-22,Exquisita Bizcochuelo,Norte,18.0,1247,cliente_913@gmail.com
1914,2025-12-27,Matarazzo Spaghetti,CABA,49.0,4396,cliente_914@gmail.com
1915,2025-08-16,Granja del Sol Milanesas,Oeste,50.0,2193,cliente_915@gmail.com
1916,2025-12-20,Matarazzo Spaghetti,Sur,24.0,2825,cliente_916@gmail.com
1917,2025-11-26,Exquisita Bizcochuelo,Oeste,13.0,3893,cliente_917@gmail.com
1918,2025-08-15,Preferido Pan Rallado,Norte,11.0,2465,cliente_918@gmail.com
1919,2025-07-04,Preferido Pan Rallado,Oeste,7.0,2162,cliente_919@gmail.com
1920,2025-08-02,Preferido Pan Rallado,CABA,22.0,4271,cliente_920@gmail.com
1921,2025-04-15,Gallo Oro,Oeste,40.0,557,cliente_921@gmail.com
1922,2025-09-03,Granja del Sol Milanesas,Sur,34.0,2118,cliente_922@gmail.com
1923,2025-02-24,Preferido Pan Rallado,Sur,4.0,3712,cliente_923@gmail.com
1924,2025-04-07,Preferido Pan Rallado,CABA,9.0,1139,cliente_924@gmail.com
1925,2025-12-05,Preferido Pan Rallado,Sur,1.0,1342,cliente_925@gmail.com
1926,2025-02-26,Gallo Oro,CABA,1.0,4453,cliente_926@gmail.com
1927,2025-07-21,Exquisita Bizcochuelo,Norte,47.0,1138,cliente_927@gmail.com
1928,2025-04-03,Matarazzo Spaghetti,Norte,38.0,3594,cliente_928@gmail.com
1929,2025-04-14,Exquisita Bizcochuelo,Sur,10.0,3052,cliente_929@gmail.com
1930,2025-06-29,Preferido Pan Rallado,Sur,41.0,2347,cliente_930@gmail.com
1931,2025-12-23,Exquisita Bizcochuelo,Oeste,22.0,1710,cliente_931@gmail.com
1932,2025-10-25,Gallo Oro,CABA,20.0,4446,cliente_932@gmail.com
1933,2025-05-14,Lucchetti Municiones,Sur,50.0,981,cliente_933@gmail.com
1934,2025-08-25,Gallo Oro,Norte,10.0,3880,cliente_934@gmail.com
1935,2025-05-25,Granja del Sol Milanesas,Oeste,42.0,2349,cliente_935@gmail.com
1936,2025-02-27,Granja del Sol Milanesas,Sur,21.0,2623,cliente_936@gmail.com
1937,2025-07-09,Exquisita Bizcochuelo,Oeste,49.0,932,cliente_937@gmail.com
1938,2025-04-20,Preferido Pan Rallado,Sur,50.0,1574,cliente_938@gmail.com
1939,2025-01-22,Lucchetti Municiones,Norte,32.0,948,cliente_939@gmail.com
1940,2025-07-14,Gallo Oro,Oeste,4.0,3206,cliente_940@gmail.com
1941,2025-04-29,Gallo Oro,Sur,7.0,1919,Sin correo
1942,2025-05-18,Matarazzo Spaghetti,Oeste,21.0,546,cliente_942@gmail.com
1943,2025-04-07,Granja del Sol Milanesas,Norte,10.0,3097,cliente_943@gmail.com
1944,2025-06-29,Preferido Pan Rallado,Oeste,14.0,1651,cliente_944@gmail.com
1945,2025-04-26,Preferido Pan Rallado,Norte,32.0,1716,cliente_945@gmail.com
1946,2025-09-22,Preferido Pan Rallado,Sur,7.0,1844,cliente_946@gmail.com
1947,2025-02-05,Matarazzo Spaghetti,Sur,5.0,3411,cliente_947@gmail.com
1948,2025-10-22,Granja del Sol Milanesas,CABA,21.0,3515,cliente_948@gmail.com
1949,2025-02-07,Exquisita Bizcochuelo,Oeste,14.0,2344,cliente_949@gmail.com
1950,2025-03-19,Matarazzo Spaghetti,CABA,23.0,1795,cliente_950@gmail.com
1951,2025-07-16,Gallo Oro,Sur,24.0,2314,cliente_951@gmail.com
1952,2025-06-22,Preferido Pan Rallado,CABA,50.0,1382,cliente_952@gmail.com
1953,2025-10-08,Granja del Sol Milanesas,Sur,32.0,2228,cliente_953@gmail.com
1954,2025-08-03,Granja del Sol Milanesas,Sur,3.0,1768,cliente_954@gmail.com
1955,2025-09-27,Gallo Oro,Norte,29.0,1837,cliente_955@gmail.com
1956,2025-09-25,Lucchetti Municiones,CABA,39.0,4083,cliente_956@gmail.com
1957,2025-11-10,Preferido Pan Rallado,Oeste,21.0,2983,cliente_957@gmail.com
1958,2025-05-18,Lucchetti Municiones,Oeste,32.0,2698,cliente_958@gmail.com
1959,2025-08-19,Granja del Sol Milanesas,Norte,18.0,3159,cliente_959@gmail.com
1960,2025-05-21,Lucchetti Municiones,Oeste,44.0,1888,cliente_960@gmail.com
1961,2025-05-24,Gallo Oro,Sur,41.0,1355,cliente_961@gmail.com
1962,2025-10-18,Matarazzo Spaghetti,Norte,23.0,2030,cliente_962@gmail.com
1963,2025-06-13,Lucchetti Municiones,Norte,17.0,979,cliente_963@gmail.com
1964,2025-06-10,Gallo Oro,Oeste,2.0,527,cliente_964@gmail.com
1965,2025-05-21,Preferido Pan Rallado,CABA,38.0,1556,Sin correo
1966,2025-04-03,Granja del Sol Milanesas,Sur,32.0,1833,cliente_966@gmail.com
1967,2025-01-27,Granja del Sol Milanesas,Norte,5.0,845,cliente_967@gmail.com
1968,2025-09-27,Gallo Oro,Sur,34.0,3337,cliente_968@gmail.com
1969,2025-03-06,Exquisita Bizcochuelo,Norte,5.0,4410,cliente_969@gmail.com
1970,2025-04-16,Exquisita Bizcochuelo,Sur,42.0,2083,cliente_970@gmail.com
1971,2025-01-23,Granja del Sol Milanesas,Oeste,27.0,1501,Sin correo
1972,2025-08-09,Matarazzo Spaghetti,Sur,5.0,4475,cliente_972@gmail.com
1973,2025-05-08,Lucchetti Municiones,Sur,41.0,1024,cliente_973@gmail.com
1974,2025-10-11,Preferido Pan Rallado,Sur,5.0,3550,cliente_974@gmail.com
1975,2025-01-24,Matarazzo Spaghetti,Oeste,20.0,518,Sin correo
1976,2025-07-11,Exquisita Bizcochuelo,Sur,43.0,1586,cliente_976@gmail.com
1977,2025-11-29,Gallo Oro,Sur,13.0,2497,cliente_977@gmail.com
1978,2025-03-23,Exquisita Bizcochuelo,Sur,29.0,3624,cliente_978@gmail.com
1979,2025-04-27,Granja del Sol Milanesas,Oeste,48.0,4017,cliente_979@gmail.com
1980,2025-08-22,Granja del Sol Milanesas,Norte,34.0,814,cliente_980@gmail.com
1981,2025-10-25,Granja del Sol Milanesas,Norte,18.0,3816,cliente_981@gmail.com
1982,2025-11-06,Lucchetti Municiones,Oeste,42.0,961,cliente_982@gmail.com
1983,2025-08-08,Exquisita Bizcochuelo,Oeste,43.0,825,cliente_983@gmail.com
1984,2025-11-29,Gallo Oro,CABA,24.0,1994,cliente_984@gmail.com
1985,2025-06-05,Lucchetti Municiones,Oeste,8.0,3707,cliente_985@gmail.com
1986,2025-04-16,Granja del Sol Milanesas,CABA,37.0,1655,cliente_986@gmail.com
1987,2025-10-11,Gallo Oro,Norte,27.0,4024,cliente_987@gmail.com
1988,2025-12-12,Gallo Oro,Sur,6.0,3031,cliente_988@gmail.com
1989,2025-08-29,Matarazzo Spaghetti,Sur,43.0,2370,cliente_989@gmail.com
1990,2025-03-11,Preferido Pan Rallado,Norte,11.0,4203,cliente_990@gmail.com
1991,2025-02-25,Granja del Sol Milanesas,Oeste,42.0,2088,cliente_991@gmail.com
1992,2025-12-24,Exquisita Bizcochuelo,Norte,41.0,4011,cliente_992@gmail.com
1993,2025-10-10,Gallo Oro,CABA,9.0,3350,cliente_993@gmail.com
1994,2025-08-24,Matarazzo Spaghetti,Sur,33.0,3193,cliente_994@gmail.com
1995,2025-05-07,Exquisita Bizcochuelo,Oeste,39.0,3796,cliente_995@gmail.com
1996,2025-10-22,Gallo Oro,Sur,3.0,3479,cliente_996@gmail.com
1997,2025-09-21,Gallo Oro,CABA,47.0,706,cliente_997@gmail.com
1998,2025-03-12,Exquisita Bizcochuelo,Norte,20.0,3354,cliente_998@gmail.com
1999,2025-11-19,Gallo Oro,CABA,37.0,742,cliente_999@gmail.com
2000,2025-06-16,Exquisita Bizcochuelo,Oeste,9.0,2246,cliente_1000@gmail.com
2001,2025-11-23,Exquisita Bizcochuelo,Sur,25.0,2231,cliente_1001@gmail.com
2002,2025-10-21,Gallo Oro,Oeste,17.0,1613,Sin correo
2003,2025-07-12,Lucchetti Municiones,CABA,14.0,3672,Sin correo
2004,2025-10-04,Gallo Oro,CABA,6.0,1072,cliente_1004@gmail.com
2005,2025-11-12,Gallo Oro,CABA,44.0,1079,cliente_1005@gmail.com
2006,2025-01-09,Lucchetti Municiones,Sur,41.0,2923,cliente_1006@gmail.com
2007,2025-11-21,Granja del Sol Milanesas,Norte,50.0,3312,cliente_1007@gmail.com
2008,2025-12-04,Granja del Sol Milanesas,Sur,36.0,939,cliente_1008@gmail.com
2009,2025-10-12,Gallo Oro,Norte,16.0,4242,cliente_1009@gmail.com
2010,2025-09-14,Preferido Pan Rallado,CABA,25.0,1540,cliente_1010@gmail.com
2011,2025-02-08,Exquisita Bizcochuelo,Norte,11.0,858,cliente_1011@gmail.com
2012,2025-03-23,Preferido Pan Rallado,CABA,5.0,3005,cliente_1012@gmail.com
2013,2025-12-06,Granja del Sol Milanesas,Oeste,5.0,2158,cliente_1013@gmail.com
2014,2025-09-07,Matarazzo Spaghetti,Oeste,35.0,4130,cliente_1014@gmail.com
2015,2025-07-21,Matarazzo Spaghetti,CABA,19.0,960,Sin correo
2016,2025-03-11,Matarazzo Spaghetti,Oeste,45.0,1338,cliente_1016@gmail.com
2017,2025-06-24,Exquisita Bizcochuelo,CABA,38.0,1911,cliente_1017@gmail.com
2018,2025-05-25,Preferido Pan Rallado,Sur,15.0,3772,cliente_1018@gmail.com
2019,2025-09-09,Granja del Sol Milanesas,Norte,16.0,3768,Sin correo
2021,2025-09-21,Lucchetti Municiones,Oeste,31.0,1845,cliente_1021@gmail.com
2022,2025-09-16,Exquisita Bizcochuelo,CABA,1.0,3489,cliente_1022@gmail.com
2023,2025-05-22,Matarazzo Spaghetti,Sur,23.0,1305,cliente_1023@gmail.com
2024,2025-03-06,Gallo Oro,Oeste,50.0,3972,cliente_1024@gmail.com
2025,2025-04-07,Gallo Oro,Sur,2.0,518,cliente_1025@gmail.com
2026,2025-08-21,Gallo Oro,CABA,19.0,4100,Sin correo
2027,2025-06-02,Exquisita Bizcochuelo,Sur,19.0,581,cliente_1027@gmail.com
2028,2025-09-03,Matarazzo Spaghetti,Sur,29.0,1578,cliente_1028@gmail.com
2029,2025-07-06,Lucchetti Municiones,Oeste,40.0,4464,cliente_1029@gmail.com
2030,2025-11-27,Granja del Sol Milanesas,Oeste,39.0,1660,Sin correo
2031,2025-03-20,Matarazzo Spaghetti,CABA,35.0,1260,cliente_1031@gmail.com
2032,2025-11-25,Preferido Pan Rallado,Oeste,8.0,740,cliente_1032@gmail.com
2033,2025-03-08,Exquisita Bizcochuelo,CABA,28.0,1287,cliente_1033@gmail.com
2034,2025-05-08,Matarazzo Spaghetti,Sur,42.0,877,cliente_1034@gmail.com
2035,2025-04-21,Exquisita Bizcochuelo,Norte,5.0,1371,Sin correo
2036,2025-10-29,Matarazzo Spaghetti,Oeste,4.0,4470,cliente_1036@gmail.com
2037,2025-04-30,Exquisita Bizcochuelo,CABA,50.0,3125,cliente_1037@gmail.com
2038,2025-07-10,Gallo Oro,Oeste,22.0,1295,cliente_1038@gmail.com
2039,2025-02-18,Matarazzo Spaghetti,Oeste,26.0,609,Sin correo
2040,2025-06-24,Granja del Sol Milanesas,CABA,10.0,2492,cliente_1040@gmail.com
2041,2025-05-21,Exquisita Bizcochuelo,CABA,10.0,3613,cliente_1041@gmail.com
2042,2025-08-13,Gallo Oro,Norte,50.0,2619,cliente_1042@gmail.com
2043,2025-10-23,Preferido Pan Rallado,Norte,3.0,1948,cliente_1043@gmail.com
2044,2025-01-06,Granja del Sol Milanesas,Norte,27.0,809,cliente_1044@gmail.com
2045,2025-07-23,Gallo Oro,Norte,37.0,4221,cliente_1045@gmail.com
2046,2025-11-21,Exquisita Bizcochuelo,Norte,8.0,3435,cliente_1046@gmail.com
2047,2025-06-30,Exquisita Bizcochuelo,Norte,7.0,3948,cliente_1047@gmail.com
2048,2025-09-03,Lucchetti Municiones,CABA,4.0,883,cliente_1048@gmail.com
2049,2025-09-03,Lucchetti Municiones,Sur,35.0,942,cliente_1049@gmail.com
2050,2025-11-29,Preferido Pan Rallado,Sur,18.0,2349,cliente_1050@gmail.com
2051,2025-08-27,Matarazzo Spaghetti,Oeste,34.0,852,cliente_1051@gmail.com
2052,2025-04-04,Gallo Oro,CABA,37.0,3303,cliente_1052@gmail.com
2053,2025-09-16,Lucchetti Municiones,CABA,37.0,3340,cliente_1053@gmail.com
2054,2025-12-14,Preferido Pan Rallado,Oeste,32.0,3591,cliente_1054@gmail.com
2055,2025-04-05,Matarazzo Spaghetti,Oeste,31.0,1275,cliente_1055@gmail.com
2056,2025-10-01,Gallo Oro,Sur,14.0,1102,cliente_1056@gmail.com
2057,2025-02-04,Preferido Pan Rallado,CABA,2.0,1798,Sin correo
2058,2025-05-21,Preferido Pan Rallado,Norte,10.0,3469,Sin correo
2059,2025-09-28,Lucchetti Municiones,Norte,13.0,1110,cliente_1059@gmail.com
2060,2025-06-22,Exquisita Bizcochuelo,Norte,11.0,1888,cliente_1060@gmail.com
2061,2025-03-27,Exquisita Bizcochuelo,Norte,9.0,2878,cliente_1061@gmail.com
2062,2025-01-14,Gallo Oro,Oeste,17.0,4430,cliente_1062@gmail.com
2063,2025-05-22,Lucchetti Municiones,Norte,30.0,4116,cliente_1063@gmail.com
2064,2025-09-03,Granja del Sol Milanesas,Sur,46.0,3745,cliente_1064@gmail.com
2065,2025-04-30,Granja del Sol Milanesas,Sur,44.0,4076,cliente_1065@gmail.com
2066,2025-01-23,Lucchetti Municiones,Oeste,21.0,2900,cliente_1066@gmail.com
2067,2025-10-02,Exquisita Bizcochuelo,CABA,47.0,4403,cliente_1067@gmail.com
2068,2025-06-04,Gallo Oro,Sur,5.0,936,cliente_1068@gmail.com
2069,2025-04-18,Exquisita Bizcochuelo,Norte,6.0,3410,cliente_1069@gmail.com
2070,2025-10-05,Exquisita Bizcochuelo,CABA,9.0,2566,Sin correo
2071,2025-06-21,Gallo Oro,Oeste,44.0,1046,cliente_1071@gmail.com
2072,2025-06-04,Lucchetti Municiones,Oeste,23.0,2298,cliente_1072@gmail.com
2073,2025-01-25,Matarazzo Spaghetti,Norte,40.0,3858,cliente_1073@gmail.com
2075,2025-04-30,Exquisita Bizcochuelo,CABA,39.0,538,cliente_1075@gmail.com
2076,2025-05-16,Lucchetti Municiones,CABA,38.0,3201,Sin correo
2077,2025-09-26,Exquisita Bizcochuelo,Oeste,10.0,3758,cliente_1077@gmail.com
2078,2025-01-06,Lucchetti Municiones,Norte,46.0,2179,cliente_1078@gmail.com
2079,2025-07-05,Exquisita Bizcochuelo,CABA,35.0,2512,cliente_1079@gmail.com
2080,2025-04-01,Preferido Pan Rallado,Norte,3.0,4076,cliente_1080@gmail.com
2081,2025-07-14,Lucchetti Municiones,Norte,39.0,1459,cliente_1081@gmail.com
2082,2025-08-24,Lucchetti Municiones,Oeste,38.0,4077,cliente_1082@gmail.com
2083,2025-05-20,Matarazzo Spaghetti,Norte,13.0,3818,cliente_1083@gmail.com
2084,2025-07-27,Matarazzo Spaghetti,CABA,42.0,2414,cliente_1084@gmail.com
2085,2025-12-03,Lucchetti Municiones,Norte,47.0,2980,cliente_1085@gmail.com
2089,2025-12-29,Gallo Oro,Oeste,35.0,4244,cliente_1089@gmail.com
2090,2025-10-11,Preferido Pan Rallado,Oeste,21.0,1071,cliente_1090@gmail.com
2091,2025-06-13,Granja del Sol Milanesas,Oeste,19.0,4237,cliente_1091@gmail.com
2092,2025-09-17,Lucchetti Municiones,CABA,8.0,4302,cliente_1092@gmail.com
2093,2025-10-17,Preferido Pan Rallado,Norte,40.0,1602,cliente_1093@gmail.com
2094,2025-09-09,Exquisita Bizcochuelo,Sur,49.0,849,cliente_1094@gmail.com
2095,2025-08-15,Lucchetti Municiones,Norte,34.0,3311,cliente_1095@gmail.com
2096,2025-10-26,Gallo Oro,CABA,46.0,3816,cliente_1096@gmail.com
2097,2025-02-03,Granja del Sol Milanesas,Sur,28.0,849,cliente_1097@gmail.com
2098,2025-03-13,Matarazzo Spaghetti,Norte,3.0,1301,cliente_1098@gmail.com
2099,2025-01-23,Matarazzo Spaghetti,Norte,7.0,879,Sin correo
2100,2025-08-19,Lucchetti Municiones,Oeste,48.0,2091,Sin correo
2101,2025-11-21,Gallo Oro,Oeste,18.0,1906,cliente_1101@gmail.com
2102,2025-01-08,Matarazzo Spaghetti,CABA,43.0,2038,Sin correo
2103,2025-01-17,Lucchetti Municiones,Norte,21.0,503,Sin correo
2104,2025-06-27,Gallo Oro,CABA,1.0,2653,cliente_1104@gmail.com
2105,2025-06-05,Lucchetti Municiones,Norte,33.0,2453,cliente_1105@gmail.com
2106,2025-10-28,Exquisita Bizcochuelo,Norte,1.0,4401,cliente_1106@gmail.com
2107,2025-09-10,Gallo Oro,Oeste,46.0,1376,cliente_1107@gmail.com
2108,2025-11-10,Lucchetti Municiones,Oeste,17.0,3725,cliente_1108@gmail.com
2109,2025-10-26,Exquisita Bizcochuelo,Oeste,7.0,3878,cliente_1109@gmail.com
2110,2025-07-27,Exquisita Bizcochuelo,Norte,31.0,1773,Sin correo
2111,2025-08-22,Exquisita Bizcochuelo,Oeste,13.0,3053,cliente_1111@gmail.com
2112,2025-09-18,Exquisita Bizcochuelo,CABA,34.0,2875,cliente_1112@gmail.com
2113,2025-03-07,Lucchetti Municiones,Oeste,42.0,4372,cliente_1113@gmail.com
2114,2025-11-15,Granja del Sol Milanesas,Sur,18.0,735,Sin correo
2116,2025-01-23,Matarazzo Spaghetti,Norte,43.0,1279,cliente_1116@gmail.com
2117,2025-10-21,Granja del Sol Milanesas,CABA,19.0,3003,cliente_1117@gmail.com
2118,2025-09-17,Exquisita Bizcochuelo,CABA,18.0,3701,cliente_1118@gmail.com
2119,2025-04-15,Granja del Sol Milanesas,Sur,16.0,3399,cliente_1119@gmail.com
2120,2025-05-18,Gallo Oro,Oeste,31.0,3228,cliente_1120@gmail.com
2121,2025-03-21,Exquisita Bizcochuelo,Norte,38.0,2705,cliente_1121@gmail.com
2122,2025-08-04,Lucchetti Municiones,Sur,31.0,4453,cliente_1122@gmail.com
2124,2025-12-13,Preferido Pan Rallado,Norte,50.0,672,cliente_1124@gmail.com
2125,2025-10-12,Granja del Sol Milanesas,CABA,5.0,587,cliente_1125@gmail.com
2126,2025-07-19,Matarazzo Spaghetti,CABA,24.0,1401,cliente_1126@gmail.com
2127,2025-10-16,Gallo Oro,Oeste,40.0,4109,cliente_1127@gmail.com
2128,2025-05-24,Gallo Oro,Oeste,37.0,2937,cliente_1128@gmail.com
2129,2025-04-24,Granja del Sol Milanesas,CABA,28.0,3145,cliente_1129@gmail.com
2130,2025-09-14,Gallo Oro,Sur,17.0,2398,cliente_1130@gmail.com
2132,2025-02-28,Lucchetti Municiones,Norte,13.0,594,cliente_1132@gmail.com
2133,2025-09-04,Lucchetti Municiones,Sur,14.0,1786,cliente_1133@gmail.com
2134,2025-08-02,Gallo Oro,Norte,36.0,2796,cliente_1134@gmail.com
2135,2025-08-12,Matarazzo Spaghetti,Oeste,4.0,4471,cliente_1135@gmail.com
2136,2025-07-15,Matarazzo Spaghetti,Sur,14.0,1274,cliente_1136@gmail.com
2137,2025-10-11,Granja del Sol Milanesas,Norte,13.0,1867,cliente_1137@gmail.com
2138,2025-03-10,Preferido Pan Rallado,Norte,7.0,2305,cliente_1138@gmail.com
