id_pedido,fecha,producto,sucursal,cantidad,precio_unitario,email_cliente
4094,2025-01-16,Exquisita Bizcochuelo,Oeste,11,908.69,cliente_3094@gmail.com
4095,2025-10-31,Granja del Sol Milanesas,CABA,48,3965.93,cliente_3095@gmail.com
4096,2025-05-30,Lucchetti Municiones,Norte,50,2271.68,cliente_3096@gmail.com
4097,,Exquisita Bizcochuelo,Sur,44,942.37,cliente_3097@gmail.com
4098,2025-08-13,Preferido Pan Rallado,Sur,24,2624.51,cliente_3098@gmail.com
4099,2025-10-24,Matarazzo Spaghetti,CABA,5,3953.81,cliente_3099@gmail.com
4100,2025-08-12,Matarazzo Spaghetti,Sur,22,4016.38,cliente_3100@gmail.com
4101,2025-12-14,Gallo Oro,Oeste,Diez,$3422.85,cliente_3101@gmail.com
4102,2025-08-23,Matarazzo Spaghetti,Norte,47,1185.86,cliente_3102@gmail.com
4103,2025-02-25,Exquisita Bizcochuelo,CABA,46,2541.7,cliente_3103@gmail.com
4104,2025-11-17,Exquisita Bizcochuelo,CABA,39,1435.87,
4105,2025-09-22,Granja del Sol Milanesas,Oeste,4,2918.9,cliente_3105@gmail.com
4106,2025-09-22,Granja del Sol Milanesas,Norte,42,2548.63,cliente_3106@gmail.com
4107,2025-09-18,Granja del Sol Milanesas,Sur,8,4377.05,
4108,2025-06-15,Preferido Pan Rallado,CABA,42,2893.99,cliente_3108@gmail.com
4109,2025-06-26,Gallo Oro,CABA,27,4269.3,cliente_3109@gmail.com
4110,2025-03-29,Preferido Pan Rallado,Sur,17,3856.2,cliente_3110@gmail.com
4111,2026-01-01,Gallo Oro,Norte,46,904.8,cliente_3111@gmail.com
4112,2025-01-24,Lucchetti Municiones,CABA,41,756.56,cliente_3112@gmail.com
4113,,Lucchetti Municiones,Norte,1,519.47,cliente_3113@gmail.com
4114,2025-07-28,Exquisita Bizcochuelo,Norte,47,1038.16,
4115,2025-01-20,Exquisita Bizcochuelo,CABA,22,1050.8,cliente_3115@gmail.com
4116,2025-01-31,Gallo Oro,CABA,45,3595.09,cliente_3116@gmail.com
4117,2025-12-26,Gallo Oro,Sur,21,3776.58,cliente_3117@gmail.com
4118,2025-08-16,Lucchetti Municiones,Norte,45,2859.62,
4119,2025-12-18,Lucchetti Municiones,CABA,17,2819.49,cliente_3119@gmail.com
4120,2025-12-16,Granja del Sol Milanesas,Sur,17,2962.27,cliente_3120@gmail.com
4121,2025-05-15,Lucchetti Municiones,CABA,42,3762.08,cliente_3121@gmail.com
4122,2025-12-17,Gallo Oro,Oeste,33,3960.85,
4123,2025-01-01,Gallo Oro,Oeste,ERROR,751.24,cliente_3123@gmail.com
4124,2025-03-07,Exquisita Bizcochuelo,Oeste,9,2758.66,cliente_3124@gmail.com
4125,2025-04-21,Lucchetti Municiones,Norte,8,1281.12,cliente_3125@gmail.com
4126,2025-11-29,Exquisita Bizcochuelo,Sur,45,3087.4,cliente_3126@gmail.com
4127,2025-10-04,Matarazzo Spaghetti,Norte,2,2070.75,cliente_3127@gmail.com
4128,2025-09-12,Granja del Sol Milanesas,Oeste,32,1115.38,cliente_3128@gmail.com
4129,2025-11-14,Gallo Oro,Sur,20,3120.32,cliente_3129@gmail.com
4130,2025-10-26,Preferido Pan Rallado,Sur,44,1400.03,cliente_3130@gmail.com
4131,2025-08-16,Matarazzo Spaghetti,Norte,35,4483.14,cliente_3131@gmail.com
4132,2025-11-05,Gallo Oro,Oeste,18,2305.4,cliente_3132@gmail.com
4133,2025-03-11,Lucchetti Municiones,Oeste,49,3833.85,
4134,2025-05-08,Matarazzo Spaghetti,Oeste,27,2330.46,cliente_3134@gmail.com
4135,2025-09-22,Preferido Pan Rallado,Sur,Diez,3664.99,cliente_3135@gmail.com
4136,2025-04-03,Preferido Pan Rallado,Sur,11,2578.14,cliente_3136@gmail.com
4137,2025-06-21,Granja del Sol Milanesas,Oeste,47,1252.74,cliente_3137@gmail.com
4138,2025-05-30,Lucchetti Municiones,Oeste,17,3608.52,cliente_3138@gmail.com
4139,2025-09-24,Granja del Sol Milanesas,Oeste,12,$1467.4,cliente_3139@gmail.com
4140,2025-10-21,Preferido Pan Rallado,Norte,4,3282.33,cliente_3140@gmail.com
4141,2025-04-15,Lucchetti Municiones,Sur,13,3150.19,cliente_3141@gmail.com
4142,2025-01-13,Exquisita Bizcochuelo,Oeste,48,823.54,cliente_3142@gmail.com
4143,2025-10-10,Lucchetti Municiones,CABA,2,1227.89,cliente_3143@gmail.com
4144,2025-01-21,Preferido Pan Rallado,CABA,29,$1106.16,cliente_3144@gmail.com
4145,2025-12-04,Matarazzo Spaghetti,CABA,16,2464.28,cliente_3145@gmail.com
4146,2025-03-19,Granja del Sol Milanesas,Norte,32,4385.18,cliente_3146@gmail.com
4147,2025-05-31,Exquisita Bizcochuelo,Sur,38,820.35,cliente_3147@gmail.com
4148,2025-08-17,Granja del Sol Milanesas,CABA,33,1804.32,cliente_3148@gmail.com
4149,2025-01-10,Preferido Pan Rallado,Sur,31,4027.85,cliente_3149@gmail.com
4150,2025-08-31,Lucchetti Municiones,Sur,9,2920.32,cliente_3150@gmail.com
4151,2025-11-18,Lucchetti Municiones,Oeste,50,4495.65,cliente_3151@gmail.com
4152,2025-02-08,Preferido Pan Rallado,Sur,20,$2568.45,cliente_3152@gmail.com
4153,2025-07-05,Gallo Oro,CABA,33,4063.07,cliente_3153@gmail.com
4154,2025-05-10,Gallo Oro,Sur,consultar,4139.6,
4155,2025-05-30,Preferido Pan Rallado,Norte,7,2435.27,cliente_3155@gmail.com
4156,2025-08-05,Matarazzo Spaghetti,Norte,38,1977.83,cliente_3156@gmail.com
4157,2025-12-10,Granja del Sol Milanesas,CABA,25,3781.56,
4158,2025-02-11,Preferido Pan Rallado,Oeste,4,1256.38,
4159,2025-10-25,Matarazzo Spaghetti,Sur,22,2437.37,cliente_3159@gmail.com
4160,2025-07-29,Granja del Sol Milanesas,CABA,21,1320.14,cliente_3160@gmail.com
4161,2025-02-25,Matarazzo Spaghetti,Oeste,40,2172.1,cliente_3161@gmail.com
4162,2025-11-01,Lucchetti Municiones,Oeste,27,3068.38,cliente_3162@gmail.com
4163,2025-01-30,Matarazzo Spaghetti,CABA,43,$2449.01,cliente_3163@gmail.com
4164,2025-08-25,Gallo Oro,Oeste,consultar,2749.89,cliente_3164@gmail.com
4165,2025-07-13,Preferido Pan Rallado,CABA,2,2395.43,
4166,2025-08-21,Gallo Oro,CABA,9,2794.15,cliente_3166@gmail.com
4167,2025-09-11,Exquisita Bizcochuelo,Oeste,16,$2285.09,cliente_3167@gmail.com
4168,2025-05-07,Lucchetti Municiones,Oeste,35,2805.21,cliente_3168@gmail.com
4169,,Granja del Sol Milanesas,Oeste,9,4212.95,cliente_3169@gmail.com
4170,2025-06-26,Gallo Oro,Sur,43,3995.41,cliente_3170@gmail.com
4171,2025-11-12,Exquisita Bizcochuelo,Norte,19,$741.3,
4172,2025-02-07,Granja del Sol Milanesas,Sur,22,1762.28,cliente_3172@gmail.com
4173,2025-08-07,Preferido Pan Rallado,Sur,24,3214.39,cliente_3173@gmail.com
4174,2025-09-21,Gallo Oro,Norte,23,2653.84,cliente_3174@gmail.com
4175,2025-10-09,Preferido Pan Rallado,CABA,29,2158.45,cliente_3175@gmail.com
4176,2025-09-21,Lucchetti Municiones,Oeste,42,3258.25,cliente_3176@gmail.com
4177,2025-06-18,Granja del Sol Milanesas,Norte,5,4235.39,cliente_3177@gmail.com
4178,2025-11-06,Lucchetti Municiones,CABA,33,2945.45,cliente_3178@gmail.com
4179,2025-10-22,Exquisita Bizcochuelo,Norte,8,3692.14,cliente_3179@gmail.com
4180,2025-12-08,Exquisita Bizcochuelo,Sur,28,4141.28,cliente_3180@gmail.com
4181,2025-01-16,Exquisita Bizcochuelo,Oeste,28,$1952.36,cliente_3181@gmail.com
4182,2025-08-11,Gallo Oro,Oeste,34,2519.89,cliente_3182@gmail.com
4183,2025-07-30,Matarazzo Spaghetti,Oeste,20,880.52,cliente_3183@gmail.com
4184,2025-09-07,Gallo Oro,Sur,2,2635.08,cliente_3184@gmail.com
4185,2025-01-30,Lucchetti Municiones,Sur,27,3831.06,cliente_3185@gmail.com
4186,2025-11-22,Lucchetti Municiones,Norte,26,2560.33,cliente_3186@gmail.com
4187,2025-09-23,Gallo Oro,Sur,39,1150.78,cliente_3187@gmail.com
4188,2025-12-06,Matarazzo Spaghetti,CABA,29,2175.35,cliente_3188@gmail.com
4189,2025-06-05,Lucchetti Municiones,Norte,5,2986.11,cliente_3189@gmail.com
4190,2025-02-19,Preferido Pan Rallado,Oeste,24,$4020.09,cliente_3190@gmail.com
4191,2025-05-22,Granja del Sol Milanesas,CABA,25,3797.77,cliente_3191@gmail.com
4192,2025-04-04,Preferido Pan Rallado,Norte,17,$3694.72,cliente_3192@gmail.com
4193,2025-11-16,Gallo Oro,Oeste,17,3268.07,cliente_3193@gmail.com
4194,2025-09-02,Gallo Oro,Sur,44,3405.67,cliente_3194@gmail.com
4195,2025-11-22,Gallo Oro,Norte,5,2003.16,cliente_3195@gmail.com
4196,2025-10-26,Preferido Pan Rallado,Sur,1,2705.77,cliente_3196@gmail.com
4197,2025-11-06,Preferido Pan Rallado,Oeste,11,573.41,cliente_3197@gmail.com
4198,2025-09-11,Granja del Sol Milanesas,Norte,24,1376.32,cliente_3198@gmail.com
4199,2025-07-05,Gallo Oro,Oeste,26,2673.15,cliente_3199@gmail.com
4200,2025-11-22,Lucchetti Municiones,Norte,28,1926.4,cliente_3200@gmail.com
4201,2025-02-28,Lucchetti Municiones,Sur,15,4301.09,cliente_3201@gmail.com
4202,2025-01-02,Preferido Pan Rallado,Norte,43,894.99,cliente_3202@gmail.com
4203,,Gallo Oro,Oeste,3,3991.55,
4204,2025-12-06,Exquisita Bizcochuelo,CABA,44,3583.5,cliente_3204@gmail.com
4205,2025-04-27,Lucchetti Municiones,Oeste,43,2836.57,cliente_3205@gmail.com
4206,2025-05-31,Lucchetti Municiones,CABA,15,2198.92,cliente_3206@gmail.com
4207,2025-10-07,Gallo Oro,Sur,35,1399.45,cliente_3207@gmail.com
4208,2025-02-11,Lucchetti Municiones,Sur,21,2849.31,cliente_3208@gmail.com
4209,2025-09-13,Preferido Pan Rallado,Oeste,33,786.03,cliente_3209@gmail.com
4210,2025-06-01,Exquisita Bizcochuelo,CABA,39,1888.01,cliente_3210@gmail.com
4211,2025-04-09,Exquisita Bizcochuelo,Sur,44,$3375.65,cliente_3211@gmail.com
4212,2025-03-03,Lucchetti Municiones,CABA,40,2879.31,cliente_3212@gmail.com
4213,2025-04-29,Exquisita Bizcochuelo,Oeste,48,2479.6,cliente_3213@gmail.com
4214,2025-08-24,Preferido Pan Rallado,Oeste,45,$2316.55,cliente_3214@gmail.com
4215,2025-10-24,Matarazzo Spaghetti,Oeste,32,1851.85,cliente_3215@gmail.com
4216,2025-08-31,Preferido Pan Rallado,CABA,45,1914.88,
4217,2025-01-21,Exquisita Bizcochuelo,CABA,17,$2598.79,cliente_3217@gmail.com
4218,2025-06-02,Gallo Oro,CABA,41,4241.71,cliente_3218@gmail.com
4219,2025-01-28,Matarazzo Spaghetti,Oeste,49,803.64,cliente_3219@gmail.com
4220,2025-02-28,Preferido Pan Rallado,CABA,19,1694.03,cliente_3220@gmail.com
4221,2025-04-23,Preferido Pan Rallado,Norte,12,4340.66,cliente_3221@gmail.com
4222,2025-04-29,Exquisita Bizcochuelo,Sur,18,4145.47,cliente_3222@gmail.com
4223,2025-06-17,Matarazzo Spaghetti,CABA,50,2873.91,cliente_3223@gmail.com
4224,2025-08-21,Gallo Oro,CABA,4,4410.99,
4225,2025-12-21,Lucchetti Municiones,Sur,ERROR,524.74,
4226,2025-03-06,Preferido Pan Rallado,Sur,11,4006.05,cliente_3226@gmail.com
4227,2025-10-15,Matarazzo Spaghetti,CABA,36,2827.92,cliente_3227@gmail.com
4228,2025-08-02,Gallo Oro,Sur,33,2568.09,cliente_3228@gmail.com
4229,,Lucchetti Municiones,Norte,40,1580.22,cliente_3229@gmail.com
4230,2025-10-26,Granja del Sol Milanesas,Sur,22,1566.46,cliente_3230@gmail.com
4231,2025-02-08,Lucchetti Municiones,Oeste,37,2223.56,
4232,2025-12-15,Matarazzo Spaghetti,Norte,44,3330.88,cliente_3232@gmail.com
4233,2025-10-05,Matarazzo Spaghetti,CABA,7,3371.71,cliente_3233@gmail.com
4234,2025-11-12,Granja del Sol Milanesas,CABA,s/d,3804.29,cliente_3234@gmail.com
4235,2025-11-22,Matarazzo Spaghetti,Sur,3,594.32,cliente_3235@gmail.com
4236,2025-08-24,Preferido Pan Rallado,Oeste,12,2103.23,
4237,2025-08-21,Granja del Sol Milanesas,Norte,48,2303.77,cliente_3237@gmail.com
4238,2025-01-03,Gallo Oro,Sur,43,1225.87,cliente_3238@gmail.com
4239,2025-11-04,Gallo Oro,Sur,14,2682.51,cliente_3239@gmail.com
4240,2025-01-26,Matarazzo Spaghetti,Oeste,14,$2563.19,cliente_3240@gmail.com
4241,2025-04-14,Matarazzo Spaghetti,Sur,Diez,1237.67,cliente_3241@gmail.com
4242,2025-05-28,Matarazzo Spaghetti,CABA,8,3992.04,cliente_3242@gmail.com
4243,2025-07-30,Matarazzo Spaghetti,CABA,15,3657.94,cliente_3243@gmail.com
4244,2025-03-20,Matarazzo Spaghetti,Sur,49,1743.7,cliente_3244@gmail.com
4245,2025-09-29,Matarazzo Spaghetti,Oeste,7,1581.32,cliente_3245@gmail.com
4246,2025-12-24,Granja del Sol Milanesas,Oeste,38,$554.68,cliente_3246@gmail.com
4247,2025-12-15,Lucchetti Municiones,Norte,28,633.53,cliente_3247@gmail.com
4248,2025-12-01,Exquisita Bizcochuelo,Oeste,32,1129.87,cliente_3248@gmail.com
4249,2025-04-06,Gallo Oro,Norte,28,3722.42,cliente_3249@gmail.com
4250,2025-01-30,Lucchetti Municiones,Norte,34,4387.92,cliente_3250@gmail.com
4251,2025-11-28,Lucchetti Municiones,CABA,6,$1275.88,cliente_3251@gmail.com
4252,2025-03-16,Granja del Sol Milanesas,CABA,42,4467.64,cliente_3252@gmail.com
4253,2025-11-29,Exquisita Bizcochuelo,Norte,35,$1051.44,cliente_3253@gmail.com
4254,2025-05-14,Gallo Oro,Sur,41,900.04,
4255,2025-01-22,Lucchetti Municiones,Oeste,12,$3014.28,cliente_3255@gmail.com
4256,2025-01-05,Gallo Oro,Oeste,22,1332.57,cliente_3256@gmail.com
4257,2025-03-04,Exquisita Bizcochuelo,Oeste,36,2142.62,cliente_3257@gmail.com
4258,,Matarazzo Spaghetti,CABA,43,3997.25,cliente_3258@gmail.com
4259,2025-06-24,Preferido Pan Rallado,Sur,9,$1321.88,cliente_3259@gmail.com
4260,2025-04-30,Lucchetti Municiones,CABA,42,$3747.43,cliente_3260@gmail.com
4261,2025-03-12,Granja del Sol Milanesas,CABA,13,3088.81,cliente_3261@gmail.com
4262,2025-09-25,Lucchetti Municiones,CABA,11,1068.38,cliente_3262@gmail.com
4263,2025-12-15,Gallo Oro,Oeste,30,1791.7,cliente_3263@gmail.com
4264,2025-08-26,Lucchetti Municiones,Oeste,50,4113.33,cliente_3264@gmail.com
4265,2025-03-14,Preferido Pan Rallado,Oeste,3,4218.09,cliente_3265@gmail.com
4266,2025-08-27,Granja del Sol Milanesas,Oeste,6,3409.49,cliente_3266@gmail.com
4267,2025-02-06,Preferido Pan Rallado,CABA,9,3827.42,cliente_3267@gmail.com
4268,2025-02-03,Lucchetti Municiones,CABA,4,1277.91,cliente_3268@gmail.com
4269,2025-06-13,Exquisita Bizcochuelo,Oeste,5,3695.74,cliente_3269@gmail.com
4270,2025-06-06,Gallo Oro,CABA,15,$1271.67,cliente_3270@gmail.com
4271,,Matarazzo Spaghetti,Oeste,Diez,3794.62,cliente_3271@gmail.com
4272,2025-04-29,Granja del Sol Milanesas,Oeste,5,3217.0,cliente_3272@gmail.com
4273,2025-08-23,Exquisita Bizcochuelo,Norte,43,1251.17,cliente_3273@gmail.com
4274,2025-11-24,Lucchetti Municiones,Sur,20,611.19,
4275,2025-03-20,Granja del Sol Milanesas,Oeste,31,2492.61,cliente_3275@gmail.com
4276,2025-08-13,Granja del Sol Milanesas,CABA,42,2080.37,cliente_3276@gmail.com
4277,2025-06-20,Exquisita Bizcochuelo,CABA,33,$3276.32,cliente_3277@gmail.com
4278,2025-02-10,Gallo Oro,Norte,8,2616.02,cliente_3278@gmail.com
4279,2025-05-28,Matarazzo Spaghetti,CABA,42,3765.65,cliente_3279@gmail.com
4280,2025-01-27,Exquisita Bizcochuelo,Sur,36,945.61,cliente_3280@gmail.com
4281,2025-11-16,Granja del Sol Milanesas,Norte,34,2157.7,cliente_3281@gmail.com
4282,2025-03-01,Exquisita Bizcochuelo,Oeste,consultar,534.68,cliente_3282@gmail.com
4283,2025-08-11,Preferido Pan Rallado,Norte,13,4195.6,cliente_3283@gmail.com
4284,2025-12-11,Matarazzo Spaghetti,Oeste,31,$3558.49,cliente_3284@gmail.com
4285,2025-11-13,Preferido Pan Rallado,Oeste,22,2254.24,cliente_3285@gmail.com
4286,2025-07-04,Granja del Sol Milanesas,Oeste,44,3648.33,cliente_3286@gmail.com
4287,2025-06-22,Matarazzo Spaghetti,CABA,46,2644.48,cliente_3287@gmail.com
4288,2025-11-18,Matarazzo Spaghetti,Norte,14,2354.55,cliente_3288@gmail.com
4289,2025-04-20,Lucchetti Municiones,Norte,40,783.37,
4290,2025-12-09,Gallo Oro,Sur,4,2092.1,cliente_3290@gmail.com
4291,2025-11-04,Granja del Sol Milanesas,Oeste,35,696.28,
4292,2025-11-25,Lucchetti Municiones,CABA,6,2450.46,cliente_3292@gmail.com
4293,,Granja del Sol Milanesas,Oeste,25,2270.15,
4294,2025-11-21,Lucchetti Municiones,Oeste,32,3589.4,cliente_3294@gmail.com
4295,2025-11-03,Matarazzo Spaghetti,CABA,10,1942.65,
4296,2025-02-04,Gallo Oro,Oeste,41,555.78,cliente_3296@gmail.com
4297,2025-08-16,Granja del Sol Milanesas,Sur,6,1227.79,cliente_3297@gmail.com
4298,2025-07-15,Lucchetti Municiones,Norte,8,3526.25,cliente_3298@gmail.com
4299,2025-12-04,Granja del Sol Milanesas,CABA,45,1135.4,cliente_3299@gmail.com
4300,2026-01-01,Granja del Sol Milanesas,Oeste,33,2944.21,cliente_3300@gmail.com
4301,,Preferido Pan Rallado,Sur,27,$727.59,cliente_3301@gmail.com
4302,2025-06-03,Exquisita Bizcochuelo,Oeste,9,1447.16,cliente_3302@gmail.com
4303,2025-01-18,Granja del Sol Milanesas,CABA,5,$4219.94,cliente_3303@gmail.com
4304,2025-08-27,Exquisita Bizcochuelo,Sur,45,1845.8,cliente_3304@gmail.com
4305,2025-07-07,Matarazzo Spaghetti,Sur,49,3662.04,
4306,2025-12-17,Exquisita Bizcochuelo,Sur,38,3200.43,cliente_3306@gmail.com
4307,2025-11-21,Gallo Oro,Sur,3,1109.89,cliente_3307@gmail.com
4308,2025-03-27,Granja del Sol Milanesas,Oeste,17,1859.08,cliente_3308@gmail.com
4309,2025-01-19,Gallo Oro,CABA,5,3244.36,cliente_3309@gmail.com
4310,2025-10-18,Preferido Pan Rallado,Oeste,9,1941.56,cliente_3310@gmail.com
4311,2025-06-25,Preferido Pan Rallado,CABA,38,1142.24,cliente_3311@gmail.com
4312,2025-06-24,Gallo Oro,Norte,46,2189.15,cliente_3312@gmail.com
4313,2025-03-10,Exquisita Bizcochuelo,Norte,44,1451.97,cliente_3313@gmail.com
4314,2025-05-23,Preferido Pan Rallado,Oeste,43,2574.43,cliente_3314@gmail.com
4315,2025-06-01,Lucchetti Municiones,Oeste,22,2126.11,cliente_3315@gmail.com
4316,2025-09-30,Matarazzo Spaghetti,CABA,11,2243.17,cliente_3316@gmail.com
4317,2025-11-16,Preferido Pan Rallado,Norte,38,1026.43,cliente_3317@gmail.com
4318,2025-03-20,Exquisita Bizcochuelo,CABA,42,3824.83,cliente_3318@gmail.com
4319,2025-05-18,Granja del Sol Milanesas,Sur,46,730.51,cliente_3319@gmail.com
4320,2025-12-22,Preferido Pan Rallado,Sur,11,1938.71,cliente_3320@gmail.com
4321,2025-10-23,Granja del Sol Milanesas,Norte,44,3427.89,cliente_3321@gmail.com
4322,2025-04-04,Gallo Oro,CABA,ERROR,2002.03,cliente_3322@gmail.com
4323,2025-08-15,Gallo Oro,CABA,19,1000.93,cliente_3323@gmail.com
4324,2025-12-10,Gallo Oro,Sur,21,$3010.44,cliente_3324@gmail.com
4325,2025-09-23,Exquisita Bizcochuelo,Norte,21,801.34,cliente_3325@gmail.com
4326,2025-03-03,Preferido Pan Rallado,Oeste,34,704.63,cliente_3326@gmail.com
4327,2025-01-23,Lucchetti Municiones,Sur,16,2993.07,cliente_3327@gmail.com
4328,2025-05-04,Lucchetti Municiones,Norte,16,2338.73,cliente_3328@gmail.com
4329,2025-05-16,Preferido Pan Rallado,Oeste,9,705.54,cliente_3329@gmail.com
4330,2025-12-04,Gallo Oro,Sur,12,3575.69,cliente_3330@gmail.com
4331,2025-12-14,Exquisita Bizcochuelo,CABA,41,1338.46,cliente_3331@gmail.com
4332,2025-08-13,Lucchetti Municiones,CABA,8,1320.61,
4333,2025-02-02,Exquisita Bizcochuelo,Sur,18,2457.58,cliente_3333@gmail.com
4334,2025-04-18,Exquisita Bizcochuelo,Oeste,11,1441.18,cliente_3334@gmail.com
4335,2025-03-09,Gallo Oro,CABA,20,3831.38,cliente_3335@gmail.com
4336,2025-06-12,Granja del Sol Milanesas,Oeste,27,687.29,
4337,2025-04-13,Gallo Oro,Sur,ERROR,3386.95,cliente_3337@gmail.com
4338,2025-08-16,Granja del Sol Milanesas,CABA,21,1322.52,cliente_3338@gmail.com
4339,,Granja del Sol Milanesas,CABA,17,1891.17,
4340,2025-06-20,Exquisita Bizcochuelo,Sur,16,4492.9,cliente_3340@gmail.com
4341,2025-11-22,Exquisita Bizcochuelo,Sur,21,1175.05,cliente_3341@gmail.com
4342,2025-10-22,Lucchetti Municiones,Norte,6,1295.64,cliente_3342@gmail.com
4343,2025-06-11,Matarazzo Spaghetti,Oeste,18,565.9,
4344,2025-10-12,Granja del Sol Milanesas,CABA,45,817.28,
4345,2025-04-21,Granja del Sol Milanesas,Norte,32,1868.21,cliente_3345@gmail.com
4346,2025-01-12,Granja del Sol Milanesas,Sur,46,4486.34,cliente_3346@gmail.com
4347,2025-06-29,Exquisita Bizcochuelo,CABA,20,1159.38,cliente_3347@gmail.com
4348,2025-09-18,Gallo Oro,Sur,13,1437.15,cliente_3348@gmail.com
4349,2025-07-21,Preferido Pan Rallado,Sur,25,2237.35,
4350,2025-06-15,Gallo Oro,Oeste,14,1169.28,cliente_3350@gmail.com
4351,2025-03-29,Granja del Sol Milanesas,Oeste,11,3010.32,
4352,2025-02-20,Exquisita Bizcochuelo,Norte,50,3195.63,cliente_3352@gmail.com
4353,2025-02-23,Gallo Oro,Oeste,41,2574.75,cliente_3353@gmail.com
4354,2025-08-13,Preferido Pan Rallado,Norte,12,3783.05,cliente_3354@gmail.com
4355,2025-11-17,Granja del Sol Milanesas,Sur,32,1056.67,cliente_3355@gmail.com
4356,2025-09-15,Granja del Sol Milanesas,Sur,3,3389.0,cliente_3356@gmail.com
4357,2025-02-01,Lucchetti Municiones,CABA,1,$1772.7,cliente_3357@gmail.com
4358,2025-11-06,Gallo Oro,CABA,19,1393.65,cliente_3358@gmail.com
4359,2025-11-24,Preferido Pan Rallado,CABA,50,2483.89,cliente_3359@gmail.com
4360,2025-01-17,Matarazzo Spaghetti,CABA,10,$2740.23,cliente_3360@gmail.com
4361,2025-01-01,Gallo Oro,CABA,17,1264.48,cliente_3361@gmail.com
4362,2025-09-23,Gallo Oro,Norte,17,2439.27,cliente_3362@gmail.com
4363,2025-01-11,Gallo Oro,Norte,45,3107.03,cliente_3363@gmail.com
4364,2025-12-03,Preferido Pan Rallado,Oeste,49,3878.53,cliente_3364@gmail.com
4365,2025-07-13,Gallo Oro,Sur,8,2121.67,cliente_3365@gmail.com
4366,2025-04-27,Lucchetti Municiones,Norte,50,$2493.11,cliente_3366@gmail.com
4367,2025-08-16,Granja del Sol Milanesas,Oeste,46,$3439.35,cliente_3367@gmail.com
4368,2025-04-07,Exquisita Bizcochuelo,CABA,16,2142.11,cliente_3368@gmail.com
4369,2025-06-06,Granja del Sol Milanesas,Oeste,15,2776.96,cliente_3369@gmail.com
4370,2025-10-01,Exquisita Bizcochuelo,Norte,2,925.7,cliente_3370@gmail.com
4371,2025-10-07,Lucchetti Municiones,Norte,consultar,4490.97,cliente_3371@gmail.com
4372,2025-02-28,Preferido Pan Rallado,Oeste,21,502.64,cliente_3372@gmail.com
4373,2025-08-02,Granja del Sol Milanesas,CABA,15,2970.38,cliente_3373@gmail.com
4374,2025-07-30,Exquisita Bizcochuelo,Norte,4,$3668.11,cliente_3374@gmail.com
4375,2025-12-01,Matarazzo Spaghetti,Oeste,30,2639.09,cliente_3375@gmail.com
4376,2025-04-22,Preferido Pan Rallado,CABA,6,1176.11,cliente_3376@gmail.com
4377,2025-05-09,Preferido Pan Rallado,Oeste,38,911.89,cliente_3377@gmail.com
4378,2025-06-19,Lucchetti Municiones,Oeste,9,2363.77,cliente_3378@gmail.com
4379,2025-02-27,Granja del Sol Milanesas,Norte,22,1186.16,cliente_3379@gmail.com
4380,2025-07-09,Matarazzo Spaghetti,CABA,5,2742.17,cliente_3380@gmail.com
4381,2025-08-17,Gallo Oro,Norte,49,2653.49,cliente_3381@gmail.com
4382,2025-01-05,Preferido Pan Rallado,Norte,45,1253.17,cliente_3382@gmail.com
4383,2025-01-11,Matarazzo Spaghetti,Norte,30,2919.92,cliente_3383@gmail.com
4384,2025-12-07,Granja del Sol Milanesas,Norte,28,818.47,cliente_3384@gmail.com
4385,2025-05-04,Granja del Sol Milanesas,Norte,21,$2209.87,cliente_3385@gmail.com
4386,2025-08-31,Exquisita Bizcochuelo,Norte,18,2152.11,cliente_3386@gmail.com
4387,2025-04-20,Lucchetti Municiones,CABA,48,3598.78,cliente_3387@gmail.com
4388,2025-04-19,Granja del Sol Milanesas,Oeste,14,3513.14,cliente_3388@gmail.com
4389,2025-09-16,Gallo Oro,Oeste,47,3634.2,cliente_3389@gmail.com
4390,2025-10-08,Granja del Sol Milanesas,Oeste,46,3153.21,cliente_3390@gmail.com
4391,2025-05-04,Exquisita Bizcochuelo,Norte,36,2153.65,cliente_3391@gmail.com
4392,2025-08-13,Preferido Pan Rallado,Norte,37,3023.91,cliente_3392@gmail.com
4393,2025-09-17,Preferido Pan Rallado,Sur,16,$3568.84,cliente_3393@gmail.com
4394,2025-07-07,Granja del Sol Milanesas,CABA,16,2368.37,cliente_3394@gmail.com
4395,2025-04-04,Matarazzo Spaghetti,Norte,40,2134.32,cliente_3395@gmail.com
4396,2025-04-05,Preferido Pan Rallado,Norte,25,4369.95,cliente_3396@gmail.com
4397,2025-12-05,Matarazzo Spaghetti,Oeste,consultar,2253.48,cliente_3397@gmail.com
4398,2025-11-09,Matarazzo Spaghetti,Norte,47,2259.89,cliente_3398@gmail.com
4399,2025-01-16,Granja del Sol Milanesas,CABA,10,2683.5,cliente_3399@gmail.com
4400,2025-12-26,Gallo Oro,Sur,9,882.98,cliente_3400@gmail.com
4401,2025-11-09,Matarazzo Spaghetti,CABA,22,3661.41,cliente_3401@gmail.com
4402,2025-10-28,Granja del Sol Milanesas,Sur,14,2678.04,cliente_3402@gmail.com
4403,2025-05-10,Matarazzo Spaghetti,Norte,21,3151.76,cliente_3403@gmail.com
4404,2025-10-28,Exquisita Bizcochuelo,Oeste,28,2791.01,cliente_3404@gmail.com
4405,2025-01-12,Lucchetti Municiones,CABA,48,2589.28,cliente_3405@gmail.com
